,Disease,County,Year,Sex,Count,Population,Rate,CI.lower,CI.upper
31862,Cryptosporidiosis,Kern,2014,Female,3,420256,0.7140000000000001,0.147,2.086
136432,Varicella Hospitalizations,Nevada,2011,Male,0,48761,0.0,0.0,7.565
72590,Leptospirosis,El Dorado,2002,Male,0,82314,0.0,0.0,4.481
83318,Measles,Orange,2007,Female,1,1496600,0.067,0.002,0.37200000000000005
119196,Tetanus,Humboldt,2004,Female,0,65925,0.0,0.0,5.595
30306,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,Mendocino,2007,Female,0,43887,0.0,0.0,8.405
47340,Early Syphilis,Riverside,2005,Male,156,962558,16.207,13.764000000000001,18.959
754,Amebiasis,Lake,2014,Female,0,32229,0.0,0.0,11.445
99112,"Rabies, human",Plumas,2005,Male,0,10409,0.0,0.0,35.433
9854,"Botulism, Foodborne",Ventura,2009,Female,0,411541,0.0,0.0,0.8959999999999999
112192,Shigellosis,Trinity,2003,Male,0,6872,0.0,0.0,53.665
51628,Gonorrhea,Lake,2005,Male,10,31398,31.849,15.274000000000001,58.56399999999999
128372,Tuberculosis,Tulare,2014,Male,12,230084,5.215,2.695,9.11
131557,"Typhoid Fever, case",Humboldt,2012,Male,0,67872,0.0,0.0,5.435
53451,Hantavirus Infection,Alameda,2002,Male,0,720721,0.0,0.0,0.512
38983,Dengue,Stanislaus,2011,Female,0,261726,0.0,0.0,1.409
49879,Giardiasis,Sacramento,2004,Female,133,685863,19.392,16.236,22.980999999999998
43490,E. coli O157,San Francisco,2012,Female,5,404740,1.235,0.401,2.883
57603,Hemolytic Uremic Syndrome,San Mateo,2003,Female,1,357397,0.28,0.006999999999999999,1.5590000000000002
78692,Lyme Disease,San Diego,2004,Female,2,1475094,0.136,0.016,0.49
41963,E. coli O157,Amador,2008,Male,0,20701,0.0,0.0,17.817999999999998
21154,Chlamydia,Orange,2007,Female,5895,1496600,393.89300000000003,383.92,404.05800000000005
26766,Ciguatera Fish Poisoning,Sierra,2008,Female,0,1617,0.0,0.0,227.87099999999998
37026,Dengue,Amador,2006,Male,0,20845,0.0,0.0,17.695
133192,"Typhoid Fever, case",Sutter,2012,Male,0,47962,0.0,0.0,7.691
51583,Gonorrhea,Kings,2004,Male,56,81728,68.52,51.763000000000005,88.97
91358,"Plague, human",Mariposa,2005,Female,0,8888,0.0,0.0,41.495
96391,Q Fever,Modoc,2010,Male,0,4868,0.0,0.0,75.749
102939,Rubella,Humboldt,2014,Male,0,67887,0.0,0.0,5.434
115685,Staphylococcus aureus Infection (cases resulting in death or ICU),Sacramento,2014,Male,4,716435,0.5579999999999999,0.152,1.43
86726,Paralytic Shellfish Poisoning,Placer,2004,Male,0,148170,0.0,0.0,2.49
34531,Cysticercosis or Taeniasis,Amador,2007,Male,0,20878,0.0,0.0,17.667
85176,Mumps,Santa Clara,2014,Male,0,938235,0.0,0.0,0.39299999999999996
7753,"Botulism, Foodborne",Contra Costa,2004,Female,0,511239,0.0,0.0,0.722
136929,Vibrio Infection (non-Cholera),Alameda,2004,Female,4,746959,0.536,0.146,1.371
70396,Leprosy,Kern,2001,Male,0,349424,0.0,0.0,1.056
29136,Coccidioidomycosis,Santa Cruz,2007,Female,3,129047,2.325,0.479,6.794
134217,Typhus Fever,Kings,2013,Male,0,85315,0.0,0.0,4.324
14892,"Botulism, Wound",Yolo,2011,Male,0,98833,0.0,0.0,3.7319999999999998
87725,Paralytic Shellfish Poisoning,Tuolumne,2004,Male,0,29776,0.0,0.0,12.388
82171,Measles,Amador,2003,Female,0,16572,0.0,0.0,22.256999999999998
29583,Coccidioidomycosis,Tuolumne,2001,Male,1,29191,3.426,0.087,19.085
35053,Cysticercosis or Taeniasis,Kern,2013,Female,0,416808,0.0,0.0,0.885
7312,Babesiosis,Tuolumne,2011,Female,0,25869,0.0,0.0,14.259
90425,"Plague, human",California,2002,Male,0,17384620,0.0,0.0,0.021
43473,E. coli O157,San Francisco,2006,Male,3,397484,0.755,0.156,2.206
24411,Cholera,Sonoma,2008,Male,0,234491,0.0,0.0,1.5730000000000002
61512,HIV,Contra Costa,2007,Female,12,522750,2.296,1.186,4.01
49117,Hantavirus Infection,Lake,2009,Male,0,32227,0.0,0.0,11.446
83962,Measles,Shasta,2011,Male,0,87561,0.0,0.0,4.213
66067,Invasive Meningococcal Disease,Placer,2001,Female,3,135208,2.219,0.45799999999999996,6.484
58980,Hepatitis A,Tehama,2011,Male,0,31630,0.0,0.0,11.662
87249,Paralytic Shellfish Poisoning,Santa Clara,2014,Female,0,936291,0.0,0.0,0.39399999999999996
40791,Diphtheria,Sacramento,2011,Male,0,700858,0.0,0.0,0.526
63189,HIV,Siskiyou,2006,Male,0,22214,0.0,0.0,16.605
92096,"Plague, human",San Joaquin,2012,Male,0,347738,0.0,0.0,1.061
95025,Psittacosis,Sutter,2008,Female,0,47099,0.0,0.0,7.832000000000001
110756,Shigellosis,Los Angeles,2007,Male,249,4820448,5.165,4.544,5.849
21274,Chlamydia,Riverside,2005,Female,3604,972165,370.719,358.735,383.0
53505,Hantavirus Infection,Alpine,2006,Male,0,650,0.0,0.0,565.913
50414,Giardiasis,Sierra,2014,Male,0,1556,0.0,0.0,236.794
35155,Cysticercosis or Taeniasis,Lassen,2005,Female,0,12495,0.0,0.0,29.518
107616,Scombroid Fish Poisoning,San Diego,2010,Male,4,1562326,0.256,0.07,0.6559999999999999
87844,Paralytic Shellfish Poisoning,Yuba,2002,Female,0,31142,0.0,0.0,11.845
119652,Tetanus,Mendocino,2012,Male,0,44435,0.0,0.0,8.301
86362,Paralytic Shellfish Poisoning,Mariposa,2009,Female,0,9007,0.0,0.0,40.946999999999996
131415,"Typhoid Fever, case",El Dorado,2007,Female,0,88622,0.0,0.0,4.162
78517,Lyme Disease,Riverside,2002,Female,0,847762,0.0,0.0,0.435
18364,Campylobacteriosis,Mariposa,2011,Male,0,9112,0.0,0.0,40.476
127726,Tuberculosis,San Joaquin,2006,Female,27,331622,8.142000000000001,5.3660000000000005,11.845999999999998
134936,Typhus Fever,Sacramento,2001,Female,0,646848,0.0,0.0,0.57
43984,E. coli O157,Stanislaus,2007,Male,2,251144,0.7959999999999999,0.096,2.877
128612,Tularemia,Alameda,2010,Male,0,742365,0.0,0.0,0.49700000000000005
72641,Leptospirosis,Fresno,2005,Male,0,435858,0.0,0.0,0.846
70909,Leprosy,Monterey,2010,Female,0,202106,0.0,0.0,1.825
11914,"Botulism, Other",Sierra,2003,Male,0,1795,0.0,0.0,205.298
128627,Tularemia,Alpine,2001,Male,0,648,0.0,0.0,567.654
35262,Cysticercosis or Taeniasis,Madera,2012,Male,0,72833,0.0,0.0,5.065
74100,Leptospirosis,Santa Cruz,2005,Female,0,127593,0.0,0.0,2.891
90430,"Plague, human",California,2004,Female,0,17969405,0.0,0.0,0.021
83706,Measles,San Joaquin,2010,Male,0,341992,0.0,0.0,1.079
81196,Malaria,San Francisco,2006,Male,4,397484,1.006,0.27399999999999997,2.577
35071,Cysticercosis or Taeniasis,Kings,2005,Female,0,61768,0.0,0.0,5.972
139089,Vibrio Infection (non-Cholera),Trinity,2010,Female,0,6635,0.0,0.0,55.582
49273,Giardiasis,Los Angeles,2012,Female,122,5040999,2.42,2.01,2.89
41557,Diphtheria,Tehama,2013,Female,0,32138,0.0,0.0,11.478
46705,Early Syphilis,Lassen,2003,Male,0,21746,0.0,0.0,16.962
105057,Salmonellosis,Sacramento,2012,Female,56,731575,7.655,5.782,9.94
9127,"Botulism, Foodborne",San Joaquin,2005,Female,0,326957,0.0,0.0,1.128
18889,Campylobacteriosis,San Benito,2004,Female,0,27433,0.0,0.0,13.446
97,Amebiasis,Alpine,2005,Female,0,580,0.0,0.0,633.995
37711,Dengue,Madera,2008,Female,0,77369,0.0,0.0,4.768
129757,Tularemia,Napa,2014,Male,0,70493,0.0,0.0,5.233
139353,Yersiniosis,California,2014,Female,25,19346905,0.129,0.084,0.191
138852,Vibrio Infection (non-Cholera),Siskiyou,2009,Male,0,22361,0.0,0.0,16.496
124363,Trichinosis,Lassen,2005,Female,0,12495,0.0,0.0,29.518
9089,"Botulism, Foodborne",San Francisco,2006,Male,0,397484,0.0,0.0,0.9279999999999999
118000,Streptococcal Infection (cases in food and dairy workers),Santa Clara,2003,Male,0,855738,0.0,0.0,0.431
28842,Coccidioidomycosis,San Diego,2007,Female,30,1500220,2.0,1.349,2.855
85064,Mumps,San Bernardino,2012,Female,0,1037268,0.0,0.0,0.35600000000000004
63530,HIV,Tuolumne,2008,Female,0,26415,0.0,0.0,13.964
118880,Tetanus,Calaveras,2003,Male,0,21531,0.0,0.0,17.131
110662,Shigellosis,Lake,2004,Female,0,31503,0.0,0.0,11.709000000000001
842,Amebiasis,Madera,2001,Male,0,60630,0.0,0.0,6.084
94871,Psittacosis,Siskiyou,2013,Female,0,22709,0.0,0.0,16.243
116346,Streptococcal Infection (cases in food and dairy workers),Butte,2001,Female,0,104697,0.0,0.0,3.523
27294,Coccidioidomycosis,California,2011,Female,1775,18881056,9.401,8.969,9.849
20254,Chlamydia,El Dorado,2001,Male,20,80892,24.724,15.103,38.181999999999995
46249,Early Syphilis,Contra Costa,2005,Male,29,490062,5.917999999999999,3.963,8.499
116269,Streptococcal Infection (cases in food and dairy workers),Alpine,2003,Male,0,653,0.0,0.0,563.32
119448,Tetanus,Lassen,2014,Male,0,21524,0.0,0.0,17.137
76779,Listeriosis,Stanislaus,2011,Male,0,256452,0.0,0.0,1.4380000000000002
94012,Psittacosis,Mono,2013,Female,0,6859,0.0,0.0,53.766999999999996
69018,Legionellosis,San Luis Obispo,2009,Male,1,137392,0.728,0.018000000000000002,4.055
27751,Coccidioidomycosis,Glenn,2009,Female,0,13906,0.0,0.0,26.524
141554,Yersiniosis,Trinity,2010,Male,0,7070,0.0,0.0,52.163000000000004
131656,"Typhoid Fever, case",Kern,2003,Male,0,369504,0.0,0.0,0.998
18119,Campylobacteriosis,Kings,2014,Male,25,84796,29.482,19.08,43.519
78401,Lyme Disease,Orange,2005,Male,3,1465323,0.205,0.042,0.598
114836,Spotted Fever Rickettsiosis,Yolo,2001,Male,0,85447,0.0,0.0,4.317
80530,Malaria,Mariposa,2010,Female,0,8958,0.0,0.0,41.17100000000001
96019,Q Fever,Kings,2012,Female,0,65236,0.0,0.0,5.655
131737,"Typhoid Fever, case",Lake,2002,Male,0,30285,0.0,0.0,12.18
89149,Pertussis,Nevada,2004,Male,8,47997,16.668,7.196000000000001,32.839
108377,Scombroid Fish Poisoning,Tuolumne,2011,Male,0,29176,0.0,0.0,12.642999999999999
117214,Streptococcal Infection (cases in food and dairy workers),Merced,2008,Male,0,126434,0.0,0.0,2.918
87204,Paralytic Shellfish Poisoning,Santa Barbara,2013,Female,0,214964,0.0,0.0,1.716
65907,Invasive Meningococcal Disease,Monterey,2004,Female,0,199399,0.0,0.0,1.85
96370,Q Fever,Modoc,2003,Male,0,4816,0.0,0.0,76.567
122265,Toxic Shock Syndrome (Non-Streptococcal),Monterey,2006,Female,0,197244,0.0,0.0,1.87
69564,Legionellosis,Tulare,2009,Male,0,219490,0.0,0.0,1.681
14445,"Botulism, Wound",Siskiyou,2002,Male,0,21881,0.0,0.0,16.857
8831,"Botulism, Foodborne",Plumas,2013,Female,0,9918,0.0,0.0,37.187
76935,Listeriosis,Tulare,2007,Male,1,211983,0.47200000000000003,0.012,2.628
91380,"Plague, human",Mariposa,2012,Male,0,9094,0.0,0.0,40.556
124036,Trichinosis,Fresno,2008,Female,0,456755,0.0,0.0,0.8079999999999999
122385,Toxic Shock Syndrome (Non-Streptococcal),Orange,2004,Female,0,1490898,0.0,0.0,0.247
47865,Early Syphilis,Shasta,2012,Female,0,90613,0.0,0.0,4.071000000000001
136006,Varicella Hospitalizations,California,2011,Female,18,18881056,0.095,0.057,0.151
90410,Pertussis,Yuba,2011,Male,0,36564,0.0,0.0,10.088
36764,Cysticercosis or Taeniasis,Ventura,2003,Female,1,396323,0.252,0.006,1.406
80110,Malaria,Humboldt,2004,Male,0,65318,0.0,0.0,5.647
123956,Trichinosis,Del Norte,2009,Male,0,15839,0.0,0.0,23.287
55498,Hantavirus Infection,Stanislaus,2003,Female,0,244919,0.0,0.0,1.506
105771,Salmonellosis,Sutter,2011,Female,5,47704,10.481,3.403,24.458000000000002
99735,"Rabies, human",Siskiyou,2003,Female,0,22570,0.0,0.0,16.343
110317,Shigellosis,El Dorado,2001,Male,0,80892,0.0,0.0,4.56
66558,Invasive Meningococcal Disease,Santa Barbara,2012,Female,0,211798,0.0,0.0,1.742
81118,Psittacosis,Orange,2002,Female,0,1469089,0.0,0.0,0.251
111780,Shigellosis,Santa Clara,2003,Male,53,855738,6.193,4.638999999999999,8.101
11541,"Botulism, Other",San Diego,2005,Female,0,1478773,0.0,0.0,0.249
28784,Coccidioidomycosis,San Bernardino,2002,Female,1,903725,0.111,0.003,0.617
5474,Babesiosis,Humboldt,2002,Female,0,64785,0.0,0.0,5.694
31461,Cryptosporidiosis,Colusa,2007,Female,0,10337,0.0,0.0,35.68
86239,Paralytic Shellfish Poisoning,Los Angeles,2010,Female,0,4982072,0.0,0.0,0.07400000000000001
58308,Hemolytic Uremic Syndrome,Yolo,2013,Male,0,100538,0.0,0.0,3.6689999999999996
78675,Lyme Disease,San Bernardino,2012,Male,1,1026599,0.09699999999999999,0.002,0.5429999999999999
84437,Measles,Yolo,2002,Female,0,91782,0.0,0.0,4.019
86338,Paralytic Shellfish Poisoning,Mariposa,2001,Female,0,8462,0.0,0.0,43.583999999999996
32609,Cryptosporidiosis,Riverside,2010,Male,7,1090726,0.642,0.258,1.3219999999999998
54503,Hantavirus Infection,Mono,2008,Male,0,7586,0.0,0.0,48.61600000000001
4578,Anaplasmosis and Ehrlichiosis,Sonoma,2012,Female,0,247993,0.0,0.0,1.4869999999999999
76878,Listeriosis,Trinity,2002,Male,0,6751,0.0,0.0,54.626999999999995
6487,Babesiosis,San Bernardino,2003,Male,0,921065,0.0,0.0,0.401
40097,Diphtheria,Lassen,2004,Female,0,12495,0.0,0.0,29.518
71235,Leprosy,San Benito,2013,Female,0,28634,0.0,0.0,12.882
136231,Varicella Hospitalizations,Kern,2014,Male,0,452066,0.0,0.0,0.816
2875,Anaplasmosis and Ehrlichiosis,El Dorado,2006,Male,0,87604,0.0,0.0,4.211
39630,Diphtheria,Contra Costa,2002,Male,0,477223,0.0,0.0,0.773
76173,Listeriosis,San Bernardino,2006,Female,2,993098,0.201,0.024,0.727
101590,Relapsing Fever,Placer,2013,Female,0,186575,0.0,0.0,1.9769999999999999
53694,Hantavirus Infection,Colusa,2013,Male,0,11142,0.0,0.0,33.102
41905,E. coli O157,Alpine,2003,Female,0,596,0.0,0.0,617.028
108406,Scombroid Fish Poisoning,Ventura,2007,Female,0,404979,0.0,0.0,0.9109999999999999
31995,Cryptosporidiosis,Los Angeles,2002,Male,59,4798953,1.229,0.9359999999999999,1.5859999999999999
95536,Q Fever,Calaveras,2001,Female,1,20794,4.809,0.122,26.791999999999998
18782,Campylobacteriosis,Plumas,2010,Male,1,9944,10.056000000000001,0.255,56.016999999999996
59905,"Hepatitis C, Acute",El Dorado,2012,Female,2,91305,2.19,0.265,7.912000000000001
123324,Toxic Shock Syndrome (Non-Streptococcal),Tehama,2007,Female,0,31175,0.0,0.0,11.832
80825,Malaria,Nevada,2010,Female,0,49853,0.0,0.0,7.399
77626,Lyme Disease,Glenn,2013,Male,0,14463,0.0,0.0,25.502
35976,Cysticercosis or Taeniasis,San Diego,2011,Male,2,1574325,0.127,0.015,0.45899999999999996
105239,Salmonellosis,San Joaquin,2002,Male,46,300991,15.283,11.189,20.385
131167,"Typhoid Fever, case",Amador,2008,Male,0,20701,0.0,0.0,17.817999999999998
75552,Listeriosis,Marin,2008,Female,0,126841,0.0,0.0,2.908
114435,Spotted Fever Rickettsiosis,Siskiyou,2008,Female,0,22683,0.0,0.0,16.261
70384,Leprosy,Inyo,2011,Female,0,9185,0.0,0.0,40.154
51549,Gonorrhea,Kern,2007,Female,661,390363,169.329,156.675,182.733
51792,Gonorrhea,Marin,2004,Female,20,124972,16.004,9.776,24.715
123748,Trichinosis,Amador,2010,Male,0,20745,0.0,0.0,17.78
15593,Brucellosis,Kern,2006,Male,1,405365,0.247,0.006,1.374
78608,Lyme Disease,San Benito,2004,Female,0,27433,0.0,0.0,13.446
100003,"Rabies, human",Trinity,2008,Male,0,7084,0.0,0.0,52.06
93565,Psittacosis,Kings,2004,Female,0,60889,0.0,0.0,6.058
1399,Amebiasis,Riverside,2005,Female,1,972165,0.10300000000000001,0.003,0.573
50476,Giardiasis,Solano,2007,Female,7,206109,3.3960000000000004,1.365,6.997000000000001
86837,Paralytic Shellfish Poisoning,Riverside,2013,Male,0,1127023,0.0,0.0,0.327
99559,"Rabies, human",Santa Barbara,2014,Male,0,219367,0.0,0.0,1.682
125591,Trichinosis,Siskiyou,2008,Male,0,22358,0.0,0.0,16.498
86114,Paralytic Shellfish Poisoning,Kings,2010,Male,0,86475,0.0,0.0,4.266
91150,"Plague, human",Lake,2006,Female,0,31980,0.0,0.0,11.534
9064,"Botulism, Foodborne",San Diego,2012,Female,0,1565261,0.0,0.0,0.23600000000000002
30805,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,Santa Clara,2012,Female,0,911248,0.0,0.0,0.405
22266,Chlamydia,Ventura,2013,Male,726,417301,173.975,161.558,187.092
14397,"Botulism, Wound",Shasta,2014,Male,0,87901,0.0,0.0,4.197
10283,"Botulism, Other",Contra Costa,2005,Male,0,490062,0.0,0.0,0.753
129175,Tularemia,Kern,2002,Female,0,338203,0.0,0.0,1.091
113077,Spotted Fever Rickettsiosis,Kern,2004,Female,0,358829,0.0,0.0,1.028
102248,Relapsing Fever,Siskiyou,2003,Male,0,22027,0.0,0.0,16.746
131517,"Typhoid Fever, case",Glenn,2013,Female,0,14165,0.0,0.0,26.039
127177,Tuberculosis,Mono,2005,Female,0,6357,0.0,0.0,58.012
31709,Cryptosporidiosis,Humboldt,2005,Male,0,65594,0.0,0.0,5.624
64015,Influenza Death (<65 years of age),Lassen,2013,Male,1,21582,4.6339999999999995,0.11699999999999999,25.813000000000002
119164,Tetanus,Glenn,2007,Male,0,14142,0.0,0.0,26.081
132681,"Typhoid Fever, case",San Joaquin,2010,Female,0,344584,0.0,0.0,1.071
65305,Invasive Meningococcal Disease,Humboldt,2014,Male,0,67887,0.0,0.0,5.434
91461,"Plague, human",Merced,2011,Female,0,128642,0.0,0.0,2.8680000000000003
52381,Gonorrhea,San Benito,2003,Male,8,27961,28.611,12.353,56.368
115486,Staphylococcus aureus Infection (cases resulting in death or ICU),Modoc,2011,Female,0,4749,0.0,0.0,77.64699999999999
86464,Paralytic Shellfish Poisoning,Modoc,2001,Female,0,4670,0.0,0.0,78.96
135734,Typhus Fever,Tehama,2009,Male,0,31425,0.0,0.0,11.738
62693,HIV,San Benito,2011,Female,1,27980,3.574,0.09,19.910999999999998
88307,Pertussis,Fresno,2002,Female,31,414207,7.484,5.085,10.623
23516,Cholera,Napa,2004,Female,0,65235,0.0,0.0,5.655
17198,Brucellosis,Tulare,2001,Male,0,187217,0.0,0.0,1.97
110701,Shigellosis,Lassen,2003,Female,0,12307,0.0,0.0,29.969
4759,Anaplasmosis and Ehrlichiosis,Tulare,2002,Male,0,190673,0.0,0.0,1.935
128485,Tuberculosis,Yolo,2010,Female,4,103148,3.878,1.057,9.929
96648,Q Fever,Placer,2012,Female,0,184207,0.0,0.0,2.003
122062,Vibrio Infection (non-Cholera),Butte,2007,Male,0,107088,0.0,0.0,3.445
134177,Typhus Fever,Kern,2014,Female,0,420256,0.0,0.0,0.878
59585,"Hepatitis B, Acute",San Mateo,2013,Male,2,365012,0.5479999999999999,0.066,1.979
129598,Tularemia,Modoc,2003,Female,0,4695,0.0,0.0,78.54
85196,Mumps,Shasta,2011,Female,0,90445,0.0,0.0,4.079
90628,"Plague, human",Butte,2014,Female,0,112637,0.0,0.0,3.275
106197,Scombroid Fish Poisoning,Amador,2004,Male,0,20415,0.0,0.0,18.067999999999998
69222,Legionellosis,Shasta,2007,Female,0,89554,0.0,0.0,4.119
34072,Cyclosporiasis,Plumas,2014,Male,0,9821,0.0,0.0,37.554
113518,Spotted Fever Rickettsiosis,Modoc,2011,Female,0,4749,0.0,0.0,77.64699999999999
110389,Shigellosis,Fresno,2011,Male,7,469484,1.4909999999999999,0.599,3.072
104123,Salmonellosis,Humboldt,2009,Female,8,66863,11.965,5.166,23.574
77120,Listeriosis,Yuba,2013,Female,0,36296,0.0,0.0,10.163
70524,Leprosy,Lassen,2002,Female,0,12184,0.0,0.0,30.272
41554,Diphtheria,Tehama,2012,Female,0,32050,0.0,0.0,11.509
33853,Cyclosporiasis,Inyo,2013,Male,0,9451,0.0,0.0,39.024
75726,Listeriosis,Modoc,2010,Female,0,4781,0.0,0.0,77.127
93266,Psittacosis,El Dorado,2002,Male,0,82314,0.0,0.0,4.481
81953,Malaria,Ventura,2007,Female,0,404979,0.0,0.0,0.9109999999999999
151,Amebiasis,Amador,2009,Female,0,17197,0.0,0.0,21.448
95522,Q Fever,Butte,2010,Male,0,108885,0.0,0.0,3.388
80868,Malaria,Orange,2010,Male,0,1492384,0.0,0.0,0.247
70489,Leprosy,Lake,2004,Male,0,31130,0.0,0.0,11.849
105685,Salmonellosis,Sonoma,2010,Male,30,238005,12.605,8.505,17.994
131373,"Typhoid Fever, case",Del Norte,2007,Female,0,12697,0.0,0.0,29.049
62275,HIV,Modoc,2012,Female,0,4735,0.0,0.0,77.876
58626,Hepatitis A,Mariposa,2013,Male,0,9054,0.0,0.0,40.735
75640,Listeriosis,Mendocino,2009,Male,0,43775,0.0,0.0,8.427
24296,Cholera,Sierra,2012,Female,0,1547,0.0,0.0,238.17
24587,Cholera,Trinity,2011,Female,0,6574,0.0,0.0,56.097
39882,Diphtheria,Imperial,2002,Male,0,76478,0.0,0.0,4.823
19599,Campylobacteriosis,Tehama,2007,Male,5,30836,16.215,5.265,37.836
38312,Dengue,Sacramento,2011,Male,0,700858,0.0,0.0,0.526
107234,Scombroid Fish Poisoning,Napa,2009,Male,0,67714,0.0,0.0,5.4479999999999995
13102,Campylobacteriosis,San Joaquin,2007,Female,82,336128,24.395,19.403,30.28
9088,"Botulism, Foodborne",San Francisco,2006,Female,1,385444,0.259,0.006999999999999999,1.446
19518,Campylobacteriosis,Stanislaus,2008,Male,80,252205,31.72,25.153000000000002,39.477
24803,Cholera,Yuba,2013,Female,0,36296,0.0,0.0,10.163
16535,Brucellosis,San Diego,2012,Male,6,1588115,0.37799999999999995,0.139,0.8220000000000001
21610,Chlamydia,San Mateo,2005,Female,1045,355457,293.988,276.455,312.33799999999997
120289,Tetanus,San Francisco,2011,Female,0,400054,0.0,0.0,0.922
130050,Tularemia,San Benito,2014,Female,0,29124,0.0,0.0,12.665
58649,Hepatitis A,Merced,2013,Female,0,130194,0.0,0.0,2.833
69653,Legionellosis,Ventura,2011,Female,1,417598,0.239,0.006,1.334
102854,Rubella,Contra Costa,2011,Female,0,543641,0.0,0.0,0.679
88190,Pertussis,Contra Costa,2005,Male,26,490062,5.305,3.466,7.774
63856,Influenza Death (<65 years of age),El Dorado,2014,Male,1,91911,1.088,0.027999999999999997,6.062
128923,Tularemia,El Dorado,2002,Female,0,82411,0.0,0.0,4.476
54825,Hantavirus Infection,Sacramento,2003,Male,0,646244,0.0,0.0,0.5710000000000001
58701,Hepatitis A,Napa,2014,Male,0,70493,0.0,0.0,5.233
28830,Coccidioidomycosis,San Diego,2003,Female,15,1464994,1.024,0.573,1.689
88141,Pertussis,Colusa,2003,Female,0,9661,0.0,0.0,38.176
22431,Cholera,Alameda,2012,Male,0,755231,0.0,0.0,0.488
64130,Influenza Death (<65 years of age),Modoc,2009,Male,0,4856,0.0,0.0,75.937
53740,Hantavirus Infection,Contra Costa,2014,Male,0,534708,0.0,0.0,0.69
75043,Listeriosis,Del Norte,2010,Male,0,15895,0.0,0.0,23.205
125584,Trichinosis,Siskiyou,2006,Female,0,22677,0.0,0.0,16.266
69725,Legionellosis,Yuba,2007,Female,0,34930,0.0,0.0,10.56
17939,Campylobacteriosis,Humboldt,2010,Female,10,66755,14.98,7.184,27.546999999999997
110215,Shigellosis,Colusa,2009,Male,0,10897,0.0,0.0,33.847
112912,Spotted Fever Rickettsiosis,Glenn,2005,Female,0,13636,0.0,0.0,27.049
39502,Diphtheria,Butte,2002,Female,0,105823,0.0,0.0,3.486
83736,Measles,San Luis Obispo,2006,Male,0,134144,0.0,0.0,2.75
130057,Tularemia,San Bernardino,2002,Male,0,897124,0.0,0.0,0.41100000000000003
18315,Campylobacteriosis,Marin,2009,Female,40,127284,31.426,22.451999999999998,42.791000000000004
80609,Malaria,Merced,2008,Male,0,126434,0.0,0.0,2.918
29703,Coccidioidomycosis,Yolo,2013,Female,0,105598,0.0,0.0,3.4930000000000003
139282,Vibrio Infection (non-Cholera),Yuba,2004,Male,0,32827,0.0,0.0,11.237
27180,Ciguatera Fish Poisoning,Yolo,2001,Female,0,89655,0.0,0.0,4.114
52383,Gonorrhea,San Benito,2004,Female,23,27433,83.84200000000001,53.155,125.77600000000001
19828,Campylobacteriosis,Yolo,2013,Male,27,100538,26.855,17.699,39.071
